POPULATION,AREA,OCCUPANCY,CAPACITY,Min_Temp_C,Max_Temp_C,Unemployment_Rate
9855,1.5,16,16,-3.4,2.5,10.0
11565,1.7,13,15,-3.4,2.5,10.0
13985,1.7,44,51,-3.4,2.5,10.0
13735,1.4,6,9,-3.4,2.5,10.0
25640,9.6,14,18,-3.4,2.5,10.0
26550,6.9,18,26,-3.4,2.5,10.0
28345,1.4,11,27,-3.4,2.5,10.0
16425,4.1,24,30,-3.4,2.5,10.0
17825,0.4,18,18,-3.4,2.5,10.0
16310,1.4,23,28,-3.4,2.5,10.0
16310,1.4,272,413,-3.4,2.5,10.0
14015,2.6,49,49,-3.4,2.5,10.0
21000,3.1,0,0,-3.4,2.5,10.0
16310,1.4,54,54,-3.4,2.5,10.0
16310,1.4,227,236,-3.4,2.5,10.0
14075,1.7,33,34,-3.4,2.5,10.0
10140,3.4,30,30,-3.4,2.5,10.0
7790,1.4,39,40,-3.4,2.5,10.0
29180,2.8,14,20,-3.4,2.5,10.0
28345,1.4,8,14,-3.4,2.5,10.0
25640,9.6,78,86,-3.4,2.5,10.0
18500,1.5,16,17,-3.4,2.5,10.0
29180,2.8,22,25,-3.4,2.5,10.0
20635,4.6,48,49,-3.4,2.5,10.0
29180,2.8,0,0,-3.4,2.5,10.0
32790,4.6,23,37,-3.4,2.5,10.0
24775,7.4,38,45,-3.4,2.5,10.0
7790,1.4,379,698,-4.5,1.1,10.0
34635,3.7,36,48,-4.5,1.1,10.0
29180,2.8,20,76,-4.5,1.1,10.0
27870,7.4,253,352,-4.5,1.1,10.0
34650,14.9,11,12,-4.5,1.1,10.0
26550,9.6,150,718,-4.5,1.1,10.0
21000,3.1,120,149,-4.5,1.1,10.0
16310,1.4,83,110,-4.5,1.1,10.0
16615,3.1,63,66,-4.5,1.1,10.0
16310,1.4,231,258,-4.5,1.1,10.0
43365,7.6,7,12,-4.5,1.1,10.0
18500,1.5,132,152,-4.5,1.1,10.0
21075,2.2,20,20,-4.5,1.1,10.0
28345,1.4,76,83,-4.5,1.1,10.0
20840,2.6,41,41,-4.5,1.1,10.0
16310,1.4,22,22,-4.5,1.1,10.0
43365,7.6,50,50,-4.5,1.1,10.0
17955,7.3,16,16,-4.5,1.1,10.0
15005,2.9,7,17,-4.5,1.1,10.0
17825,0.4,14,16,-4.5,1.1,10.0
28345,1.4,40,61,-4.5,1.1,10.0
28345,1.4,22,25,-4.5,1.1,10.0
14685,5.9,42,42,-4.5,1.1,10.0
10010,0.6,53,55,-4.5,1.1,10.0
17050,3.6,47,47,-4.5,1.1,10.0
34365,3.7,0,0,-4.5,1.1,10.0
17050,3.6,193,204,-4.5,1.1,10.0
21000,3.1,81,86,-4.5,1.1,10.0
9855,1.5,16,16,-4.5,1.1,10.0
11565,1.7,12,15,-4.5,1.1,10.0
13985,1.7,44,51,-4.5,1.1,10.0
13735,1.4,6,9,-4.5,1.1,10.0
25640,9.6,14,18,-4.5,1.1,10.0
26550,6.9,18,26,-4.5,1.1,10.0
28345,1.4,11,27,-4.5,1.1,10.0
16425,4.1,24,30,-4.5,1.1,10.0
17825,0.4,18,18,-4.5,1.1,10.0
16310,1.4,26,28,-4.5,1.1,10.0
16310,1.4,271,413,-4.5,1.1,10.0
14015,2.6,49,49,-4.5,1.1,10.0
21000,3.1,0,0,-4.5,1.1,10.0
16310,1.4,54,54,-4.5,1.1,10.0
16310,1.4,227,236,-4.5,1.1,10.0
14075,1.7,34,34,-4.5,1.1,10.0
10140,3.4,30,30,-4.5,1.1,10.0
7790,1.4,40,40,-4.5,1.1,10.0
29180,2.8,14,20,-4.5,1.1,10.0
28345,1.4,7,14,-4.5,1.1,10.0
25640,9.6,78,86,-4.5,1.1,10.0
18500,1.5,15,17,-4.5,1.1,10.0
29180,2.8,22,25,-4.5,1.1,10.0
20635,4.6,46,49,-4.5,1.1,10.0
29180,2.8,0,0,-4.5,1.1,10.0
32790,4.6,23,37,-4.5,1.1,10.0
24775,7.4,38,45,-4.5,1.1,10.0
7790,1.4,375,698,-4.9,1.1,10.0
34635,3.7,35,48,-4.9,1.1,10.0
29180,2.8,20,76,-4.9,1.1,10.0
27870,7.4,253,352,-4.9,1.1,10.0
34650,14.9,11,12,-4.9,1.1,10.0
26550,9.6,150,718,-4.9,1.1,10.0
21000,3.1,120,149,-4.9,1.1,10.0
16310,1.4,83,110,-4.9,1.1,10.0
16615,3.1,64,66,-4.9,1.1,10.0
16310,1.4,234,258,-4.9,1.1,10.0
43365,7.6,8,12,-4.9,1.1,10.0
18500,1.5,130,152,-4.9,1.1,10.0
21075,2.2,20,20,-4.9,1.1,10.0
28345,1.4,74,83,-4.9,1.1,10.0
20840,2.6,41,41,-4.9,1.1,10.0
16310,1.4,22,22,-4.9,1.1,10.0
43365,7.6,50,50,-4.9,1.1,10.0
17955,7.3,16,16,-4.9,1.1,10.0
15005,2.9,7,17,-4.9,1.1,10.0
17825,0.4,14,16,-4.9,1.1,10.0
28345,1.4,40,61,-4.9,1.1,10.0
28345,1.4,25,25,-4.9,1.1,10.0
14685,5.9,42,42,-4.9,1.1,10.0
10010,0.6,52,55,-4.9,1.1,10.0
17050,3.6,46,47,-4.9,1.1,10.0
34365,3.7,0,0,-4.9,1.1,10.0
17050,3.6,190,204,-4.9,1.1,10.0
21000,3.1,81,86,-4.9,1.1,10.0
9855,1.5,16,16,-4.9,1.1,10.0
11565,1.7,13,15,-4.9,1.1,10.0
13985,1.7,45,51,-4.9,1.1,10.0
13735,1.4,6,9,-4.9,1.1,10.0
25640,9.6,14,18,-4.9,1.1,10.0
26550,6.9,18,26,-4.9,1.1,10.0
28345,1.4,12,27,-4.9,1.1,10.0
16425,4.1,24,30,-4.9,1.1,10.0
17825,0.4,18,18,-4.9,1.1,10.0
16310,1.4,25,28,-4.9,1.1,10.0
16310,1.4,272,413,-4.9,1.1,10.0
14015,2.6,49,49,-4.9,1.1,10.0
21000,3.1,0,0,-4.9,1.1,10.0
16310,1.4,53,54,-4.9,1.1,10.0
16310,1.4,228,236,-4.9,1.1,10.0
14075,1.7,34,34,-4.9,1.1,10.0
10140,3.4,30,30,-4.9,1.1,10.0
7790,1.4,40,40,-4.9,1.1,10.0
29180,2.8,14,20,-4.9,1.1,10.0
28345,1.4,7,14,-4.9,1.1,10.0
25640,9.6,78,86,-4.9,1.1,10.0
18500,1.5,16,17,-4.9,1.1,10.0
29180,2.8,22,25,-4.9,1.1,10.0
20635,4.6,47,49,-4.9,1.1,10.0
29180,2.8,0,0,-4.9,1.1,10.0
32790,4.6,21,37,-4.9,1.1,10.0
24775,7.4,38,45,-4.9,1.1,10.0
7790,1.4,365,698,-5.2,2.5,10.0
34635,3.7,32,48,-5.2,2.5,10.0
29180,2.8,20,76,-5.2,2.5,10.0
27870,7.4,252,352,-5.2,2.5,10.0
34650,14.9,12,12,-5.2,2.5,10.0
26550,9.6,149,718,-5.2,2.5,10.0
21000,3.1,121,149,-5.2,2.5,10.0
16310,1.4,83,110,-5.2,2.5,10.0
16615,3.1,64,66,-5.2,2.5,10.0
16310,1.4,233,258,-5.2,2.5,10.0
43365,7.6,8,12,-5.2,2.5,10.0
18500,1.5,129,152,-5.2,2.5,10.0
21075,2.2,20,20,-5.2,2.5,10.0
28345,1.4,72,83,-5.2,2.5,10.0
20840,2.6,40,41,-5.2,2.5,10.0
16310,1.4,22,22,-5.2,2.5,10.0
43365,7.6,49,50,-5.2,2.5,10.0
17955,7.3,15,16,-5.2,2.5,10.0
15005,2.9,6,17,-5.2,2.5,10.0
17825,0.4,14,16,-5.2,2.5,10.0
28345,1.4,41,61,-5.2,2.5,10.0
28345,1.4,25,25,-5.2,2.5,10.0
14685,5.9,42,42,-5.2,2.5,10.0
10010,0.6,53,55,-5.2,2.5,10.0
17050,3.6,47,47,-5.2,2.5,10.0
34365,3.7,0,0,-5.2,2.5,10.0
17050,3.6,183,204,-5.2,2.5,10.0
21000,3.1,81,86,-5.2,2.5,10.0
9855,1.5,16,16,-5.2,2.5,10.0
11565,1.7,13,15,-5.2,2.5,10.0
13985,1.7,48,51,-5.2,2.5,10.0
13735,1.4,6,9,-5.2,2.5,10.0
25640,9.6,14,18,-5.2,2.5,10.0
26550,6.9,18,26,-5.2,2.5,10.0
28345,1.4,13,27,-5.2,2.5,10.0
16425,4.1,25,30,-5.2,2.5,10.0
17825,0.4,18,18,-5.2,2.5,10.0
16310,1.4,26,28,-5.2,2.5,10.0
16310,1.4,266,413,-5.2,2.5,10.0
14015,2.6,49,49,-5.2,2.5,10.0
21000,3.1,0,0,-5.2,2.5,10.0
16310,1.4,54,54,-5.2,2.5,10.0
16310,1.4,229,236,-5.2,2.5,10.0
14075,1.7,34,34,-5.2,2.5,10.0
10140,3.4,30,30,-5.2,2.5,10.0
7790,1.4,40,40,-5.2,2.5,10.0
29180,2.8,14,20,-5.2,2.5,10.0
28345,1.4,12,14,-5.2,2.5,10.0
25640,9.6,78,86,-5.2,2.5,10.0
18500,1.5,16,17,-5.2,2.5,10.0
29180,2.8,22,25,-5.2,2.5,10.0
20635,4.6,47,49,-5.2,2.5,10.0
29180,2.8,0,0,-5.2,2.5,10.0
32790,4.6,21,37,-5.2,2.5,10.0
24775,7.4,38,45,-5.2,2.5,10.0
7790,1.4,363,698,0.4,4.7,10.0
34635,3.7,32,48,0.4,4.7,10.0
29180,2.8,20,76,0.4,4.7,10.0
27870,7.4,252,352,0.4,4.7,10.0
34650,14.9,12,12,0.4,4.7,10.0
26550,9.6,149,718,0.4,4.7,10.0
21000,3.1,121,149,0.4,4.7,10.0
16310,1.4,83,110,0.4,4.7,10.0
16615,3.1,64,66,0.4,4.7,10.0
16310,1.4,232,258,0.4,4.7,10.0
43365,7.6,10,12,0.4,4.7,10.0
18500,1.5,128,152,0.4,4.7,10.0
21075,2.2,20,20,0.4,4.7,10.0
28345,1.4,74,83,0.4,4.7,10.0
20840,2.6,41,41,0.4,4.7,10.0
16310,1.4,22,22,0.4,4.7,10.0
43365,7.6,49,50,0.4,4.7,10.0
17955,7.3,15,16,0.4,4.7,10.0
15005,2.9,5,17,0.4,4.7,10.0
17825,0.4,14,16,0.4,4.7,10.0
28345,1.4,40,61,0.4,4.7,10.0
28345,1.4,25,25,0.4,4.7,10.0
14685,5.9,42,42,0.4,4.7,10.0
10010,0.6,50,55,0.4,4.7,10.0
17050,3.6,46,47,0.4,4.7,10.0
34365,3.7,0,0,0.4,4.7,10.0
17050,3.6,189,204,0.4,4.7,10.0
21000,3.1,81,86,0.4,4.7,10.0
9855,1.5,16,16,0.4,4.7,10.0
11565,1.7,12,15,0.4,4.7,10.0
13985,1.7,47,51,0.4,4.7,10.0
13735,1.4,6,9,0.4,4.7,10.0
25640,9.6,14,18,0.4,4.7,10.0
26550,6.9,18,26,0.4,4.7,10.0
28345,1.4,13,27,0.4,4.7,10.0
16425,4.1,25,30,0.4,4.7,10.0
17825,0.4,18,18,0.4,4.7,10.0
16310,1.4,25,28,0.4,4.7,10.0
16310,1.4,270,413,0.4,4.7,10.0
14015,2.6,49,49,0.4,4.7,10.0
21000,3.1,0,0,0.4,4.7,10.0
16310,1.4,54,54,0.4,4.7,10.0
16310,1.4,228,236,0.4,4.7,10.0
14075,1.7,34,34,0.4,4.7,10.0
10140,3.4,30,30,0.4,4.7,10.0
7790,1.4,40,40,0.4,4.7,10.0
29180,2.8,14,20,0.4,4.7,10.0
28345,1.4,12,14,0.4,4.7,10.0
25640,9.6,71,86,0.4,4.7,10.0
18500,1.5,15,17,0.4,4.7,10.0
29180,2.8,22,25,0.4,4.7,10.0
20635,4.6,49,49,0.4,4.7,10.0
29180,2.8,0,0,0.4,4.7,10.0
32790,4.6,20,37,0.4,4.7,10.0
24775,7.4,38,45,0.4,4.7,10.0
7790,1.4,368,698,2.5,6.2,10.0
34635,3.7,32,48,2.5,6.2,10.0
29180,2.8,19,76,2.5,6.2,10.0
27870,7.4,258,352,2.5,6.2,10.0
34650,14.9,12,12,2.5,6.2,10.0
26550,9.6,149,718,2.5,6.2,10.0
21000,3.1,121,149,2.5,6.2,10.0
16310,1.4,85,110,2.5,6.2,10.0
16615,3.1,64,66,2.5,6.2,10.0
16310,1.4,231,258,2.5,6.2,10.0
43365,7.6,10,12,2.5,6.2,10.0
18500,1.5,128,152,2.5,6.2,10.0
21075,2.2,20,20,2.5,6.2,10.0
28345,1.4,75,83,2.5,6.2,10.0
20840,2.6,41,41,2.5,6.2,10.0
16310,1.4,22,22,2.5,6.2,10.0
43365,7.6,49,50,2.5,6.2,10.0
17955,7.3,16,16,2.5,6.2,10.0
15005,2.9,8,17,2.5,6.2,10.0
17825,0.4,13,16,2.5,6.2,10.0
28345,1.4,42,61,2.5,6.2,10.0
28345,1.4,25,25,2.5,6.2,10.0
14685,5.9,42,42,2.5,6.2,10.0
10010,0.6,50,55,2.5,6.2,10.0
17050,3.6,45,47,2.5,6.2,10.0
34365,3.7,0,0,2.5,6.2,10.0
17050,3.6,196,204,2.5,6.2,10.0
21000,3.1,81,86,2.5,6.2,10.0
9855,1.5,16,16,2.5,6.2,10.0
11565,1.7,12,15,2.5,6.2,10.0
13985,1.7,47,51,2.5,6.2,10.0
13735,1.4,6,9,2.5,6.2,10.0
25640,9.6,14,18,2.5,6.2,10.0
26550,6.9,18,26,2.5,6.2,10.0
28345,1.4,12,27,2.5,6.2,10.0
16425,4.1,25,30,2.5,6.2,10.0
17825,0.4,18,18,2.5,6.2,10.0
16310,1.4,25,28,2.5,6.2,10.0
16310,1.4,266,413,2.5,6.2,10.0
14015,2.6,49,49,2.5,6.2,10.0
21000,3.1,0,0,2.5,6.2,10.0
16310,1.4,54,54,2.5,6.2,10.0
16310,1.4,230,236,2.5,6.2,10.0
14075,1.7,33,34,2.5,6.2,10.0
10140,3.4,30,30,2.5,6.2,10.0
7790,1.4,39,40,2.5,6.2,10.0
29180,2.8,14,20,2.5,6.2,10.0
28345,1.4,10,14,2.5,6.2,10.0
25640,9.6,71,86,2.5,6.2,10.0
18500,1.5,16,17,2.5,6.2,10.0
29180,2.8,22,25,2.5,6.2,10.0
20635,4.6,48,49,2.5,6.2,10.0
29180,2.8,0,0,2.5,6.2,10.0
32790,4.6,21,37,2.5,6.2,10.0
24775,7.4,38,45,2.5,6.2,10.0
7790,1.4,368,698,2.9,9.5,10.0
34635,3.7,31,48,2.9,9.5,10.0
29180,2.8,19,76,2.9,9.5,10.0
27870,7.4,261,352,2.9,9.5,10.0
34650,14.9,12,12,2.9,9.5,10.0
26550,9.6,149,718,2.9,9.5,10.0
21000,3.1,120,149,2.9,9.5,10.0
16310,1.4,85,110,2.9,9.5,10.0
16615,3.1,63,66,2.9,9.5,10.0
16310,1.4,231,258,2.9,9.5,10.0
43365,7.6,12,12,2.9,9.5,10.0
18500,1.5,128,152,2.9,9.5,10.0
21075,2.2,20,20,2.9,9.5,10.0
28345,1.4,77,83,2.9,9.5,10.0
20840,2.6,41,41,2.9,9.5,10.0
16310,1.4,22,22,2.9,9.5,10.0
43365,7.6,49,50,2.9,9.5,10.0
17955,7.3,15,16,2.9,9.5,10.0
15005,2.9,8,17,2.9,9.5,10.0
17825,0.4,13,16,2.9,9.5,10.0
28345,1.4,42,61,2.9,9.5,10.0
28345,1.4,25,25,2.9,9.5,10.0
14685,5.9,42,42,2.9,9.5,10.0
10010,0.6,47,55,2.9,9.5,10.0
17050,3.6,45,47,2.9,9.5,10.0
34365,3.7,0,0,2.9,9.5,10.0
17050,3.6,190,204,2.9,9.5,10.0
21000,3.1,81,86,2.9,9.5,10.0
9855,1.5,16,16,2.9,9.5,10.0
11565,1.7,12,15,2.9,9.5,10.0
13985,1.7,48,51,2.9,9.5,10.0
13735,1.4,6,9,2.9,9.5,10.0
25640,9.6,14,18,2.9,9.5,10.0
26550,6.9,18,26,2.9,9.5,10.0
28345,1.4,12,27,2.9,9.5,10.0
16425,4.1,25,30,2.9,9.5,10.0
17825,0.4,18,18,2.9,9.5,10.0
16310,1.4,26,28,2.9,9.5,10.0
16310,1.4,266,413,2.9,9.5,10.0
14015,2.6,49,49,2.9,9.5,10.0
21000,3.1,0,0,2.9,9.5,10.0
16310,1.4,54,54,2.9,9.5,10.0
16310,1.4,232,236,2.9,9.5,10.0
14075,1.7,32,34,2.9,9.5,10.0
10140,3.4,30,30,2.9,9.5,10.0
7790,1.4,40,40,2.9,9.5,10.0
29180,2.8,14,20,2.9,9.5,10.0
28345,1.4,10,14,2.9,9.5,10.0
25640,9.6,71,86,2.9,9.5,10.0
18500,1.5,16,17,2.9,9.5,10.0
29180,2.8,22,25,2.9,9.5,10.0
20635,4.6,48,49,2.9,9.5,10.0
29180,2.8,0,0,2.9,9.5,10.0
32790,4.6,22,37,2.9,9.5,10.0
24775,7.4,38,45,2.9,9.5,10.0
7790,1.4,364,698,3.9,9.4,10.0
34635,3.7,30,48,3.9,9.4,10.0
29180,2.8,19,76,3.9,9.4,10.0
27870,7.4,259,352,3.9,9.4,10.0
34650,14.9,10,12,3.9,9.4,10.0
26550,9.6,149,718,3.9,9.4,10.0
21000,3.1,118,149,3.9,9.4,10.0
16310,1.4,85,110,3.9,9.4,10.0
16615,3.1,62,66,3.9,9.4,10.0
16310,1.4,231,258,3.9,9.4,10.0
43365,7.6,12,12,3.9,9.4,10.0
18500,1.5,128,152,3.9,9.4,10.0
21075,2.2,20,20,3.9,9.4,10.0
28345,1.4,78,83,3.9,9.4,10.0
20840,2.6,40,41,3.9,9.4,10.0
16310,1.4,22,22,3.9,9.4,10.0
43365,7.6,49,50,3.9,9.4,10.0
17955,7.3,14,16,3.9,9.4,10.0
15005,2.9,10,17,3.9,9.4,10.0
17825,0.4,13,16,3.9,9.4,10.0
28345,1.4,42,61,3.9,9.4,10.0
28345,1.4,24,25,3.9,9.4,10.0
14685,5.9,41,42,3.9,9.4,10.0
10010,0.6,47,55,3.9,9.4,10.0
17050,3.6,44,47,3.9,9.4,10.0
34365,3.7,0,0,3.9,9.4,10.0
17050,3.6,187,204,3.9,9.4,10.0
21000,3.1,81,86,3.9,9.4,10.0
9855,1.5,16,16,3.9,9.4,10.0
11565,1.7,11,15,3.9,9.4,10.0
13985,1.7,48,51,3.9,9.4,10.0
13735,1.4,6,9,3.9,9.4,10.0
25640,9.6,15,18,3.9,9.4,10.0
26550,6.9,18,26,3.9,9.4,10.0
28345,1.4,12,27,3.9,9.4,10.0
16425,4.1,25,30,3.9,9.4,10.0
17825,0.4,18,18,3.9,9.4,10.0
16310,1.4,27,28,3.9,9.4,10.0
16310,1.4,266,413,3.9,9.4,10.0
14015,2.6,49,49,3.9,9.4,10.0
21000,3.1,0,0,3.9,9.4,10.0
16310,1.4,54,54,3.9,9.4,10.0
16310,1.4,232,236,3.9,9.4,10.0
14075,1.7,33,34,3.9,9.4,10.0
10140,3.4,30,30,3.9,9.4,10.0
7790,1.4,40,40,3.9,9.4,10.0
29180,2.8,14,20,3.9,9.4,10.0
28345,1.4,11,14,3.9,9.4,10.0
25640,9.6,71,86,3.9,9.4,10.0
18500,1.5,15,17,3.9,9.4,10.0
29180,2.8,22,25,3.9,9.4,10.0
20635,4.6,47,49,3.9,9.4,10.0
29180,2.8,0,0,3.9,9.4,10.0
32790,4.6,21,37,3.9,9.4,10.0
24775,7.4,38,45,3.9,9.4,10.0
7790,1.4,363,698,0.4,7.2,10.0
34635,3.7,29,48,0.4,7.2,10.0
29180,2.8,19,76,0.4,7.2,10.0
27870,7.4,260,352,0.4,7.2,10.0
34650,14.9,10,12,0.4,7.2,10.0
26550,9.6,149,718,0.4,7.2,10.0
21000,3.1,118,149,0.4,7.2,10.0
16310,1.4,83,110,0.4,7.2,10.0
16615,3.1,62,66,0.4,7.2,10.0
16310,1.4,228,258,0.4,7.2,10.0
43365,7.6,12,12,0.4,7.2,10.0
18500,1.5,130,152,0.4,7.2,10.0
21075,2.2,20,20,0.4,7.2,10.0
28345,1.4,76,83,0.4,7.2,10.0
20840,2.6,41,41,0.4,7.2,10.0
16310,1.4,22,22,0.4,7.2,10.0
43365,7.6,49,50,0.4,7.2,10.0
17955,7.3,16,16,0.4,7.2,10.0
15005,2.9,15,17,0.4,7.2,10.0
17825,0.4,13,16,0.4,7.2,10.0
28345,1.4,42,61,0.4,7.2,10.0
28345,1.4,25,25,0.4,7.2,10.0
14685,5.9,40,42,0.4,7.2,10.0
10010,0.6,47,55,0.4,7.2,10.0
17050,3.6,44,47,0.4,7.2,10.0
34365,3.7,0,0,0.4,7.2,10.0
17050,3.6,190,204,0.4,7.2,10.0
21000,3.1,81,86,0.4,7.2,10.0
9855,1.5,16,16,0.4,7.2,10.0
11565,1.7,9,15,0.4,7.2,10.0
13985,1.7,48,51,0.4,7.2,10.0
13735,1.4,6,9,0.4,7.2,10.0
25640,9.6,15,18,0.4,7.2,10.0
26550,6.9,18,26,0.4,7.2,10.0
28345,1.4,12,27,0.4,7.2,10.0
16425,4.1,25,30,0.4,7.2,10.0
17825,0.4,18,18,0.4,7.2,10.0
16310,1.4,27,28,0.4,7.2,10.0
16310,1.4,266,413,0.4,7.2,10.0
14015,2.6,49,49,0.4,7.2,10.0
21000,3.1,0,0,0.4,7.2,10.0
16310,1.4,53,54,0.4,7.2,10.0
16310,1.4,230,236,0.4,7.2,10.0
14075,1.7,34,34,0.4,7.2,10.0
10140,3.4,30,30,0.4,7.2,10.0
7790,1.4,40,40,0.4,7.2,10.0
29180,2.8,14,20,0.4,7.2,10.0
28345,1.4,11,14,0.4,7.2,10.0
25640,9.6,71,86,0.4,7.2,10.0
18500,1.5,14,17,0.4,7.2,10.0
29180,2.8,22,25,0.4,7.2,10.0
20635,4.6,47,49,0.4,7.2,10.0
29180,2.8,0,0,0.4,7.2,10.0
32790,4.6,21,37,0.4,7.2,10.0
24775,7.4,37,45,0.4,7.2,10.0
7790,1.4,356,698,-1.8,2.5,10.0
34635,3.7,29,48,-1.8,2.5,10.0
29180,2.8,19,76,-1.8,2.5,10.0
27870,7.4,262,352,-1.8,2.5,10.0
34650,14.9,11,12,-1.8,2.5,10.0
26550,9.6,149,718,-1.8,2.5,10.0
21000,3.1,117,149,-1.8,2.5,10.0
16310,1.4,85,110,-1.8,2.5,10.0
16615,3.1,60,66,-1.8,2.5,10.0
16310,1.4,231,258,-1.8,2.5,10.0
43365,7.6,11,12,-1.8,2.5,10.0
18500,1.5,129,152,-1.8,2.5,10.0
21075,2.2,20,20,-1.8,2.5,10.0
28345,1.4,77,83,-1.8,2.5,10.0
20840,2.6,41,41,-1.8,2.5,10.0
16310,1.4,21,22,-1.8,2.5,10.0
43365,7.6,49,50,-1.8,2.5,10.0
17955,7.3,16,16,-1.8,2.5,10.0
15005,2.9,13,17,-1.8,2.5,10.0
17825,0.4,13,16,-1.8,2.5,10.0
28345,1.4,42,61,-1.8,2.5,10.0
28345,1.4,25,25,-1.8,2.5,10.0
14685,5.9,42,42,-1.8,2.5,10.0
16310,1.4,4,33,-1.8,2.5,10.0
10010,0.6,49,55,-1.8,2.5,10.0
17050,3.6,45,47,-1.8,2.5,10.0
34365,3.7,0,0,-1.8,2.5,10.0
17050,3.6,190,204,-1.8,2.5,10.0
21000,3.1,82,86,-1.8,2.5,10.0
9855,1.5,16,16,-1.8,2.5,10.0
11565,1.7,8,15,-1.8,2.5,10.0
13985,1.7,47,51,-1.8,2.5,10.0
13735,1.4,6,9,-1.8,2.5,10.0
25640,9.6,15,18,-1.8,2.5,10.0
26550,6.9,18,26,-1.8,2.5,10.0
28345,1.4,12,27,-1.8,2.5,10.0
16425,4.1,24,30,-1.8,2.5,10.0
17825,0.4,18,18,-1.8,2.5,10.0
16310,1.4,27,28,-1.8,2.5,10.0
16310,1.4,267,413,-1.8,2.5,10.0
14015,2.6,48,49,-1.8,2.5,10.0
21000,3.1,0,0,-1.8,2.5,10.0
16310,1.4,54,54,-1.8,2.5,10.0
16310,1.4,230,236,-1.8,2.5,10.0
14075,1.7,34,34,-1.8,2.5,10.0
10140,3.4,29,30,-1.8,2.5,10.0
7790,1.4,40,40,-1.8,2.5,10.0
29180,2.8,14,20,-1.8,2.5,10.0
28345,1.4,11,14,-1.8,2.5,10.0
25640,9.6,67,86,-1.8,2.5,10.0
18500,1.5,14,17,-1.8,2.5,10.0
29180,2.8,22,25,-1.8,2.5,10.0
20635,4.6,47,49,-1.8,2.5,10.0
29180,2.8,0,0,-1.8,2.5,10.0
32790,4.6,22,37,-1.8,2.5,10.0
24775,7.4,37,45,-1.8,2.5,10.0
7790,1.4,353,698,-6.9,-1.7,10.0
34635,3.7,30,48,-6.9,-1.7,10.0
29180,2.8,19,76,-6.9,-1.7,10.0
27870,7.4,248,352,-6.9,-1.7,10.0
34650,14.9,11,12,-6.9,-1.7,10.0
26550,9.6,149,718,-6.9,-1.7,10.0
21000,3.1,117,149,-6.9,-1.7,10.0
16310,1.4,86,110,-6.9,-1.7,10.0
16615,3.1,60,66,-6.9,-1.7,10.0
16310,1.4,230,258,-6.9,-1.7,10.0
43365,7.6,10,12,-6.9,-1.7,10.0
18500,1.5,131,152,-6.9,-1.7,10.0
21075,2.2,20,20,-6.9,-1.7,10.0
28345,1.4,78,83,-6.9,-1.7,10.0
20840,2.6,41,41,-6.9,-1.7,10.0
16310,1.4,21,22,-6.9,-1.7,10.0
43365,7.6,49,50,-6.9,-1.7,10.0
17955,7.3,14,16,-6.9,-1.7,10.0
15005,2.9,14,17,-6.9,-1.7,10.0
17825,0.4,13,16,-6.9,-1.7,10.0
28345,1.4,42,61,-6.9,-1.7,10.0
28345,1.4,25,25,-6.9,-1.7,10.0
14685,5.9,41,42,-6.9,-1.7,10.0
16310,1.4,5,33,-6.9,-1.7,10.0
10010,0.6,50,55,-6.9,-1.7,10.0
17050,3.6,45,47,-6.9,-1.7,10.0
34365,3.7,0,0,-6.9,-1.7,10.0
17050,3.6,188,204,-6.9,-1.7,10.0
21000,3.1,82,86,-6.9,-1.7,10.0
9855,1.5,16,16,-6.9,-1.7,10.0
11565,1.7,8,15,-6.9,-1.7,10.0
13985,1.7,47,51,-6.9,-1.7,10.0
13735,1.4,6,9,-6.9,-1.7,10.0
25640,9.6,15,18,-6.9,-1.7,10.0
26550,6.9,18,26,-6.9,-1.7,10.0
28345,1.4,12,27,-6.9,-1.7,10.0
16425,4.1,25,30,-6.9,-1.7,10.0
17825,0.4,18,18,-6.9,-1.7,10.0
16310,1.4,26,28,-6.9,-1.7,10.0
16310,1.4,271,413,-6.9,-1.7,10.0
14015,2.6,49,49,-6.9,-1.7,10.0
21000,3.1,0,0,-6.9,-1.7,10.0
16310,1.4,54,54,-6.9,-1.7,10.0
16310,1.4,231,236,-6.9,-1.7,10.0
14075,1.7,31,34,-6.9,-1.7,10.0
10140,3.4,30,30,-6.9,-1.7,10.0
7790,1.4,40,40,-6.9,-1.7,10.0
29180,2.8,14,20,-6.9,-1.7,10.0
28345,1.4,10,14,-6.9,-1.7,10.0
25640,9.6,67,86,-6.9,-1.7,10.0
18500,1.5,15,17,-6.9,-1.7,10.0
29180,2.8,16,25,-6.9,-1.7,10.0
20635,4.6,47,49,-6.9,-1.7,10.0
29180,2.8,0,0,-6.9,-1.7,10.0
32790,4.6,21,37,-6.9,-1.7,10.0
24775,7.4,37,45,-6.9,-1.7,10.0
7790,1.4,351,698,-7.1,-4.8,10.0
34635,3.7,30,48,-7.1,-4.8,10.0
29180,2.8,19,76,-7.1,-4.8,10.0
27870,7.4,253,352,-7.1,-4.8,10.0
34650,14.9,11,12,-7.1,-4.8,10.0
26550,9.6,145,718,-7.1,-4.8,10.0
21000,3.1,116,149,-7.1,-4.8,10.0
16310,1.4,86,110,-7.1,-4.8,10.0
16615,3.1,54,66,-7.1,-4.8,10.0
16310,1.4,231,258,-7.1,-4.8,10.0
